name,price,type,efficiency,wattage,modular,color,efficiency_type,modularity,Watts
Cooler Master MWE GOLD 550 V2 FULL MODULAR,,ATX,0.925531914893617,0.1891891891891892,1.0,Black,gold,Full,550
SeaSonic PRIME TX-1300 ATX 3.0,,ATX,1.0,0.5945945945945946,1.0,Black / Silver,titanium,Full,1300
Corsair TX950,,ATX,0.8723404255319148,0.4054054054054054,0.0,,bronze,False,950
EVGA 450 B3,,ATX,0.8723404255319148,0.13513513513513514,1.0,,bronze,Full,450
EVGA SuperNOVA 750 G1,,ATX,0.925531914893617,0.2972972972972973,1.0,,gold,Full,750
Cooler Master G750M,,ATX,0.8723404255319148,0.2972972972972973,0.6000000000000001,,bronze,Semi,750
LC-Power LC6 V2.31,,ATX,0.925531914893617,0.43243243243243246,1.0,Black / Gray,gold,Full,1000
EVGA SuperNOVA 1000 P3,,ATX,0.9574468085106382,0.43243243243243246,1.0,Black / Silver,platinum,Full,1000
Thermaltake Toughpower Grand RGB Platinum,,ATX,0.9574468085106382,0.5405405405405406,1.0,Black,platinum,Full,1200
Raidmax Vortex,,ATX,0.925531914893617,0.21621621621621623,0.0,Black,gold,False,600
Cooler Master MWE GOLD 750 V2,,ATX,0.925531914893617,0.2972972972972973,0.0,Black,gold,False,750
Segotep GF,,SFX,0.925531914893617,0.2972972972972973,1.0,Black / Gray,gold,Full,750
Thermaltake Toughpower GF2 ARGB,158.99,ATX,0.925531914893617,0.2972972972972973,1.0,Black,gold,Full,750
CoolMax V-500,29.78,ATX,0.0,0.16216216216216217,0.0,,white,False,500
GameMax GP,,ATX,0.8723404255319148,0.1891891891891892,0.0,Black,bronze,False,550
Corsair CS450M,174.95,ATX,0.925531914893617,0.13513513513513514,0.6000000000000001,,gold,Semi,450
Enermax MAXREVO,,ATX,0.925531914893617,0.8648648648648649,1.0,Black,gold,Full,1800
Cooler Master MasterWatt Lite 500W Full Range,,ATX,0.851063829787234,0.16216216216216217,0.0,,plus,False,500
EVGA SuperNOVA NEX750G Gold,,ATX,0.925531914893617,0.2972972972972973,1.0,,gold,Full,750
BitFenix Whisper M,,ATX,0.925531914893617,0.24324324324324326,1.0,,gold,Full,650
FSP Group Dagger Pro,,SFX,0.925531914893617,0.1891891891891892,1.0,Black,gold,Full,550
Thermaltake Toughpower Grand RGB 850 SE,,ATX,0.925531914893617,0.35135135135135137,1.0,Black,gold,Full,850
Antec EARTHWATTS GOLD PRO 550,,ATX,0.925531914893617,0.1891891891891892,0.6000000000000001,Black,gold,Semi,550
be quiet! System Power 9,,ATX,0.8723404255319148,0.2702702702702703,0.0,Black,bronze,False,700
Tacens Radix VII AG,,ATX,0.9042553191489362,0.21621621621621623,0.0,Black,silver,False,600
G.Skill PS850G,,ATX,0.925531914893617,0.35135135135135137,1.0,Black,gold,Full,850
SeaSonic S12II,,ATX,0.8723404255319148,0.08108108108108109,0.0,,bronze,False,350
Cougar VTE X2,,ATX,0.851063829787234,0.24324324324324326,0.0,Black,plus,False,650
Thermaltake TR2,,ATX,0.8723404255319148,0.21621621621621623,0.0,,bronze,False,600
FSP Group HYPER K PRO,,ATX,0.851063829787234,0.16216216216216217,0.0,Black / Yellow,plus,False,500
Silverstone DA1000R,,ATX,0.925531914893617,0.43243243243243246,1.0,Black,gold,Full,1000
Silverstone NJ700,315.52,ATX,1.0,0.2702702702702703,1.0,Silver,titanium,Full,700
Asus ROG Strix Aura Edition,,ATX,0.925531914893617,0.35135135135135137,1.0,Black,gold,Full,850
BitFenix Formula Gold 650,,ATX,0.925531914893617,0.24324324324324326,0.0,,gold,False,650
Corsair Vengeance 550M,,ATX,0.8723404255319148,0.1891891891891892,0.6000000000000001,,bronze,Semi,550
EVGA 700 B1,,ATX,0.8723404255319148,0.2702702702702703,0.0,,bronze,False,700
Antec VP PLUS,,ATX,0.851063829787234,0.21621621621621623,0.0,Black,plus,False,600
SHARKOON SilentStorm Icewind Black,,ATX,0.8723404255319148,0.24324324324324326,0.6000000000000001,Black,bronze,Semi,650
Corsair AX760i,,ATX,0.9574468085106382,0.3027027027027027,1.0,,platinum,Full,760
Cooler Master V550,,ATX,0.925531914893617,0.1891891891891892,1.0,,gold,Full,550
Thermaltake Smart,,ATX,0.8723404255319148,0.35135135135135137,0.6000000000000001,,bronze,Semi,850
Thermaltake TR2 S 550W,,ATX,0.851063829787234,0.1891891891891892,0.0,,plus,False,550
Segotep CP-PSU-ST-P750F,,ATX,0.925531914893617,0.2972972972972973,1.0,Black,gold,Full,750
Corsair RM550,299.99,ATX,0.925531914893617,0.1891891891891892,1.0,,gold,Full,550
Cooler Master G550M,,ATX,0.8723404255319148,0.1891891891891892,0.6000000000000001,,bronze,Semi,550
Corsair TX850M,499.99,ATX,0.8723404255319148,0.35135135135135137,0.6000000000000001,,bronze,Semi,850
GAMDIAS KRATOS E1,,ATX,0.851063829787234,0.16216216216216217,0.0,Black,plus,False,500
SeaSonic PRIME TX-650,,ATX,1.0,0.24324324324324326,1.0,Black,titanium,Full,650
Antec High Current Gamer,,ATX,0.8723404255319148,0.3783783783783784,0.0,,bronze,False,900
SeaSonic 750FX WHITE,,ATX,0.925531914893617,0.2972972972972973,1.0,White,gold,Full,750
Rosewill PHOTON-650,,ATX,0.925531914893617,0.24324324324324326,1.0,,gold,Full,650
In Win P65F,,ATX,0.925531914893617,0.24324324324324326,0.0,Black,gold,False,650
EVGA 710 BP,138.5,ATX,0.8723404255319148,0.2756756756756757,0.0,Black,bronze,False,710
Thermaltake Toughpower GF1 - TT Premium,,ATX,0.925531914893617,0.43243243243243246,1.0,Black,gold,Full,1000
Antec EARTHWATTS GOLD PRO 750,180.63,ATX,0.925531914893617,0.2972972972972973,0.6000000000000001,Black,gold,Semi,750
Antec VP PLUS,146.52,ATX,0.851063829787234,0.24324324324324326,0.0,,plus,False,650
Apevia Spirit,,ATX,0.0,0.2702702702702703,0.0,,white,False,700
Super Flower Legion GX Pro,,ATX,0.925531914893617,0.24324324324324326,0.6000000000000001,Black,gold,Semi,650
Cooler Master V1300 Platinum,445.9,ATX,0.9574468085106382,0.5945945945945946,1.0,Black,platinum,Full,1300
SeaSonic PRIME Ultra Gold 1000,379.99,ATX,0.925531914893617,0.43243243243243246,1.0,Black,gold,Full,1000
SeaSonic PRIME Ultra Gold 850,194.98,ATX,0.925531914893617,0.35135135135135137,1.0,Black,gold,Full,850
Thermaltake TOUGHPOWER PF1 ARGB,,ATX,0.9574468085106382,0.5405405405405406,1.0,,platinum,Full,1200
Cougar POLAR,,ATX,0.9574468085106382,0.45945945945945943,1.0,White,platinum,Full,1050
be quiet! Pure Power 10,,ATX,0.9042553191489362,0.16216216216216217,0.0,,silver,False,500
Corsair GS700,279.99,ATX,0.8723404255319148,0.2702702702702703,0.0,,bronze,False,700
Cougar GX-S,,ATX,0.925531914893617,0.1891891891891892,0.0,,gold,False,550
Silverstone TX300,63.29,TFX,0.8723404255319148,0.05405405405405406,0.0,Black,bronze,False,300
Xilence Performance A+ III,,ATX,0.8723404255319148,0.13513513513513514,0.0,Black / Red,bronze,False,450
Athena Power AP-MFATX40,,Mini ITX,0.8723404255319148,0.10810810810810811,0.0,,bronze,False,400
be quiet! Dark Power Pro 11,,ATX,0.9574468085106382,0.35135135135135137,0.6000000000000001,,platinum,Semi,850
Gigabyte GreenMax Plus,,ATX,0.8723404255319148,0.24324324324324326,0.0,,bronze,False,650
Deepcool DA600-M,,ATX,0.8723404255319148,0.21621621621621623,1.0,Black,bronze,Full,600
Thermaltake Toughpower iRGB PLUS 750,219.99,ATX,0.925531914893617,0.2972972972972973,1.0,Black,gold,Full,750
Silverstone SX600-G,,SFX,0.925531914893617,0.21621621621621623,1.0,,gold,Full,600
Corsair TX650,,ATX,0.8723404255319148,0.24324324324324326,0.0,,bronze,False,650
FSP Group Hyper M,,ATX,0.851063829787234,0.2702702702702703,0.6000000000000001,Black,plus,Semi,700
Thermaltake Toughpower PF1,,ATX,0.9574468085106382,0.2972972972972973,1.0,Black,platinum,Full,750
Corsair TX750 V2,384.98,ATX,0.8723404255319148,0.2972972972972973,0.0,,bronze,False,750
Cooler Master MWE 450,,ATX,0.851063829787234,0.13513513513513514,0.0,Black,plus,False,450
EVGA SuperNOVA 850 B2,,ATX,0.8723404255319148,0.35135135135135137,0.6000000000000001,,bronze,Semi,850
Cooler Master V1000 Platinum,,ATX,0.9574468085106382,0.43243243243243246,1.0,Black,platinum,Full,1000
Fractal Design Ion+ 760P,,ATX,0.9574468085106382,0.3027027027027027,1.0,Black,platinum,Full,760
Silverstone Strider,,ATX,0.925531914893617,0.2972972972972973,1.0,,gold,Full,750
FSP Group FSP220-60LE(80),,Mini ITX,0.851063829787234,0.010810810810810811,0.0,,plus,False,220
be quiet! STRAIGHT POWER E9 | 480W CM,,ATX,0.925531914893617,0.15135135135135136,1.0,,gold,Full,480
Apevia ATX-AQ700W-BK,,ATX,0.0,0.2702702702702703,0.0,,white,False,700
SHARKOON WPM Bronze,,ATX,0.8723404255319148,0.21621621621621623,0.6000000000000001,,bronze,Semi,600
Thermaltake Toughpower DPS G RGB Titanium,,ATX,1.0,0.7027027027027027,1.0,,titanium,Full,1500
Fractal Design Ion Gold,,ATX,0.925531914893617,0.24324324324324326,1.0,Black,gold,Full,650
Thermaltake Smart,,ATX,0.851063829787234,0.1783783783783784,0.0,,plus,False,530
Antec Earthwatts,,ATX,0.8723404255319148,0.24324324324324326,0.0,,bronze,False,650
SilentiumPC Supremo L2 V2,,ATX,0.925531914893617,0.1891891891891892,0.0,Black,gold,False,550
Rosewill Glacier 700M,134.99,ATX,0.8723404255319148,0.2702702702702703,0.6000000000000001,,bronze,Semi,700
KOLINK KL-SFX450,,SFX,0.8723404255319148,0.13513513513513514,0.0,Black / Green,bronze,False,450
Corsair TX550M,216.59,ATX,0.8723404255319148,0.1891891891891892,0.6000000000000001,,bronze,Semi,550
NZXT HALE90 V2 1200W,,ATX,0.925531914893617,0.5405405405405406,1.0,,gold,Full,1200
Zalman TX,,ATX,0.0,0.2702702702702703,0.0,,white,False,700
SeaSonic G,,ATX,0.925531914893617,0.24324324324324326,0.6000000000000001,,gold,Semi,650
Silverstone Essential,,ATX,0.8723404255319148,0.24324324324324326,0.0,Black,bronze,False,650
Corsair TX750M,499.99,ATX,0.8723404255319148,0.2972972972972973,0.6000000000000001,,bronze,Semi,750
FSP Group Hyper M85+,,ATX,0.8723404255319148,0.1891891891891892,0.6000000000000001,Black,bronze,Semi,550
Antec NeoECO,91.49,ATX,0.8723404255319148,0.1891891891891892,0.6000000000000001,Black,bronze,Semi,550
Rosewill HIVE,183.99,ATX,0.8723404255319148,0.35135135135135137,1.0,,bronze,Full,850
Thermaltake TR2,,ATX,0.8723404255319148,0.0972972972972973,0.0,,bronze,False,380
FSP Group Raider 550,,ATX,0.8723404255319148,0.1891891891891892,0.0,,bronze,False,550
be quiet! Pure Power L8,,ATX,0.8723404255319148,0.23243243243243245,0.6000000000000001,Black / Orange,bronze,Semi,630
Fractal Design Integra M,,ATX,0.8723404255319148,0.1891891891891892,0.6000000000000001,,bronze,Semi,550
be quiet! Straight Power 10 CM,,ATX,0.925531914893617,0.32432432432432434,0.6000000000000001,,gold,Semi,800
Corsair VS550,,ATX,0.0,0.1891891891891892,0.0,,white,False,550
LC-Power LC6560GP3 V2.3 230V,481.0,ATX,0.9042553191489362,0.1945945945945946,0.0,Black,silver,False,560
Rosewill CFZ,99.9,ATX,0.8723404255319148,0.2972972972972973,0.6000000000000001,Black,bronze,Semi,750
Thermaltake German,124.0,ATX,0.851063829787234,0.23243243243243245,0.0,,plus,False,630
BitFenix Whisper M,,ATX,0.925531914893617,0.35135135135135137,1.0,,gold,Full,850
Corsair Vengeance 650M,,ATX,0.8723404255319148,0.24324324324324326,0.6000000000000001,,bronze,Semi,650
SeaSonic X,,ATX,0.925531914893617,0.35135135135135137,1.0,,gold,Full,850
Zalman ZM600-ST,,ATX,0.851063829787234,0.21621621621621623,0.0,,plus,False,600
GameMax GM,,ATX,0.925531914893617,0.6216216216216216,0.0,Black,gold,False,1350
Cooler Master MWE Gold 550,,ATX,0.925531914893617,0.1891891891891892,0.0,Black,gold,False,550
Thermaltake Toughpower GX1 RGB,,ATX,0.925531914893617,0.21621621621621623,0.0,Black,gold,False,600
be quiet! Dark Power Pro 11,,ATX,0.9574468085106382,0.43243243243243246,0.6000000000000001,,platinum,Semi,1000
Corsair GS600,,ATX,0.8723404255319148,0.21621621621621623,0.0,,bronze,False,600
Cooler Master B600 ver. 2,,ATX,0.851063829787234,0.21621621621621623,0.0,Black,plus,False,600
EVGA 650 B3,,ATX,0.8723404255319148,0.24324324324324326,1.0,,bronze,Full,650
Thermaltake Toughpower Grand RGB Platinum,,ATX,0.9574468085106382,0.45945945945945943,1.0,Black,platinum,Full,1050
Thermaltake TOUGHPOWER PF1 ARGB,,ATX,0.9574468085106382,0.45945945945945943,1.0,,platinum,Full,1050
GameMax GM,,ATX,0.8723404255319148,0.05405405405405406,0.0,Silver,bronze,False,300
SeaSonic PRIME Titanium,,ATX,1.0,0.35135135135135137,1.0,,titanium,Full,850
Thermaltake Toughpower PF1,,ATX,0.9574468085106382,0.35135135135135137,1.0,Black,platinum,Full,850
Thermaltake TR2,,ATX,0.0,0.12432432432432433,0.0,,white,False,430
SHARKOON SilentStorm,89.59,SFX,0.8723404255319148,0.13513513513513514,0.0,Black,bronze,False,450
Fractal Design Ion+ 2 Platinum,,ATX,0.9574468085106382,0.1945945945945946,1.0,Black,platinum,Full,560
SeaSonic 850FX WHITE,,ATX,0.925531914893617,0.35135135135135137,1.0,White,gold,Full,850
Xilence XP750MR9,124.09,ATX,0.925531914893617,0.2972972972972973,0.6000000000000001,Black / Red,gold,Semi,750
In Win P65,124.0,ATX,0.925531914893617,0.24324324324324326,1.0,Black,gold,Full,650
BitFenix Formula Gold 750,,ATX,0.925531914893617,0.2972972972972973,0.0,,gold,False,750
Enermax Platimax,299.99,ATX,0.9574468085106382,0.6216216216216216,1.0,Black,platinum,Full,1350
SeaSonic FOCUS,,ATX,0.925531914893617,0.1891891891891892,0.6000000000000001,Black,gold,Semi,550
Cougar BXM850,114.98,ATX,0.8723404255319148,0.35135135135135137,0.6000000000000001,Orange / Black,bronze,Semi,850
OCZ ZT,,ATX,0.8723404255319148,0.2972972972972973,1.0,,bronze,Full,750
SeaSonic Platinum,,ATX,0.9574468085106382,0.43243243243243246,1.0,,platinum,Full,1000
Corsair Vengeance 400,,ATX,0.8723404255319148,0.10810810810810811,0.0,,bronze,False,400
Antec Earthwatts Green,,ATX,0.8723404255319148,0.0972972972972973,0.0,,bronze,False,380
OCZ ModXStream Pro,,ATX,0.851063829787234,0.2702702702702703,0.6000000000000001,,plus,Semi,700
SeaSonic X,,ATX,0.925531914893617,0.24324324324324326,1.0,,gold,Full,650
Corsair HX620,,ATX,0.851063829787234,0.22702702702702704,1.0,,plus,Full,620
SeaSonic PRIME Titanium,,ATX,1.0,0.2972972972972973,1.0,,titanium,Full,750
Cooler Master V550 Gold V2,,ATX,0.925531914893617,0.1891891891891892,1.0,Black,gold,Full,550
Insignia NS-PCW5508,,ATX,0.8723404255319148,0.1891891891891892,0.0,Black,bronze,False,550
Cooler Master MWE Bronze,,ATX,0.8723404255319148,0.13513513513513514,0.0,Black,bronze,False,450
Silverstone Strider Titanium,,ATX,1.0,0.7027027027027027,1.0,Black / Blue,titanium,Full,1500
Corsair VX550,215.63,ATX,0.851063829787234,0.1891891891891892,0.0,,plus,False,550
Thermaltake TPD-0550M,,ATX,0.925531914893617,0.1891891891891892,0.6000000000000001,,gold,Semi,550
LC-Power LC6 V2.31,,ATX,0.925531914893617,0.2972972972972973,1.0,Black / Gray,gold,Full,750
Antec VP PLUS,,ATX,0.851063829787234,0.1891891891891892,0.0,Black,plus,False,550
Silverstone DA550 Gold,,ATX,0.925531914893617,0.1891891891891892,1.0,Black / White,gold,Full,550
Corsair VS400,371.99,ATX,0.851063829787234,0.10810810810810811,0.0,,plus,False,400
Thermaltake Toughpower,263.99,ATX,0.925531914893617,0.5405405405405406,0.6000000000000001,,gold,Semi,1200
SeaSonic Platinum,,ATX,0.9574468085106382,0.3567567567567568,1.0,,platinum,Full,860
Phanteks AMP,,ATX,0.925531914893617,0.35135135135135137,1.0,Black,gold,Full,850
Cooler Master GX,,ATX,0.851063829787234,0.24324324324324326,0.0,,plus,False,650
Cooler Master B500 ver.2,,ATX,0.851063829787234,0.16216216216216217,0.0,,plus,False,500
SilentiumPC Supremo FM2,,ATX,0.925531914893617,0.24324324324324326,1.0,Black,gold,Full,650
Aerocool P7 Platinum,,ATX,0.9574468085106382,0.35135135135135137,1.0,Black,platinum,Full,850
EVGA SuperNOVA 850 GS,,ATX,0.925531914893617,0.35135135135135137,1.0,,gold,Full,850
SeaSonic PRIME Ultra Gold 750,,ATX,0.925531914893617,0.2972972972972973,1.0,Black,gold,Full,750
Thermaltake Toughpower Grand RGB 750 SE,,ATX,0.925531914893617,0.2972972972972973,1.0,Black,gold,Full,750
LC-Power LC6350 V2.3,,ATX,0.8723404255319148,0.08108108108108109,0.0,Black,bronze,False,350
be quiet! Dark Power Pro 11,,ATX,0.9574468085106382,0.2972972972972973,0.6000000000000001,,platinum,Semi,750
Cooler Master GX,,ATX,0.8723404255319148,0.2972972972972973,0.0,,bronze,False,750
FSP Group Hydro G,,ATX,0.925531914893617,0.2972972972972973,1.0,,gold,Full,750
Cooler Master MWE White V2 230V,,ATX,0.851063829787234,0.13513513513513514,0.0,Black,plus,False,450
XFX TS,,ATX,0.8723404255319148,0.1891891891891892,0.0,,bronze,False,550
Silverstone SFX,,SFX,0.925531914893617,0.13513513513513514,1.0,,gold,Full,450
Corsair G800,319.92,ATX,0.851063829787234,0.32432432432432434,0.0,,plus,False,800
Thermaltake Toughpower GF1 - TT Premium,,ATX,0.925531914893617,0.5405405405405406,1.0,Black,gold,Full,1200
Corsair CS850M,,ATX,0.925531914893617,0.35135135135135137,0.6000000000000001,,gold,Semi,850
Rosewill PHOTON-750,,ATX,0.925531914893617,0.2972972972972973,1.0,,gold,Full,750
Super Flower Leadex III ARGB Pro,,ATX,0.925531914893617,0.35135135135135137,1.0,Black,gold,Full,850
be quiet! Straight Power 12,,ATX,0.9574468085106382,0.2972972972972973,1.0,Black,platinum,Full,750
EVGA 510 BP,,ATX,0.8723404255319148,0.16756756756756758,0.0,Black,bronze,False,510
Silverstone Strider,247.9,ATX,0.9042553191489362,0.7027027027027027,0.0,,silver,False,1500
XFX TS,150.63,ATX,0.925531914893617,0.1891891891891892,0.0,,gold,False,550
Thermaltake Toughpower PF1,,ATX,0.9574468085106382,0.24324324324324326,1.0,,platinum,Full,650
SeaSonic PRIME SNOWSILENT,,ATX,0.9574468085106382,0.24324324324324326,1.0,White,platinum,Full,650
Thermaltake Toughpower iRGB PLUS 1000,,ATX,0.925531914893617,0.43243243243243246,1.0,Black,gold,Full,1000
MSI MAG A500DN,,ATX,0.851063829787234,0.16216216216216217,0.0,Black,plus,False,500
Xigmatek ACXTNRP-PC502,,ATX,0.8723404255319148,0.16216216216216217,0.0,,bronze,False,500
EVGA 450 B1,,ATX,0.8723404255319148,0.13513513513513514,0.0,,bronze,False,450
EVGA SuperNOVA 1000 G1,,ATX,0.925531914893617,0.43243243243243246,1.0,,gold,Full,1000
Silverstone Strider Plus,,ATX,0.8723404255319148,0.16216216216216217,1.0,,bronze,Full,500
FSP Group Hydro PTM,,ATX,0.9574468085106382,0.2972972972972973,1.0,Black,platinum,Full,750
Rosewill ARC 750,,ATX,0.8723404255319148,0.2972972972972973,0.0,,bronze,False,750
XFX XTR,,ATX,0.925531914893617,0.2972972972972973,1.0,,gold,Full,750
Super Flower Leadex III Super Pro,139.99,ATX,0.8723404255319148,0.35135135135135137,1.0,Black,bronze,Full,850
Cooler Master XG850,,ATX,0.9574468085106382,0.35135135135135137,1.0,Black,platinum,Full,850
CoolMax ZX-600,78.18,ATX,0.851063829787234,0.21621621621621623,0.0,,plus,False,600
SeaSonic PRIME Platinum,,ATX,0.9574468085106382,0.35135135135135137,1.0,,platinum,Full,850
Silverstone Strider Platinum,155.97,ATX,0.9574468085106382,0.1891891891891892,1.0,,platinum,Full,550
Xilence XP550R9,160.0,ATX,0.925531914893617,0.1891891891891892,0.0,Black / Red,gold,False,550
Cooler Master MWE White V2 230V,,ATX,0.851063829787234,0.10810810810810811,0.0,Black,plus,False,400
EVGA 750 B3,,ATX,0.8723404255319148,0.2972972972972973,1.0,,bronze,Full,750
FSP Group Raider S 750,,ATX,0.9042553191489362,0.2972972972972973,0.0,,silver,False,750
Rosewill RBR1000-M,,ATX,0.8723404255319148,0.43243243243243246,0.6000000000000001,,bronze,Semi,1000
Thermaltake TR2,,ATX,0.851063829787234,0.2702702702702703,0.0,,plus,False,700
Raidmax XT,,ATX,0.0,0.16216216216216217,0.0,,white,False,500
FSP Group FSP300-57FCB,,Flex ATX,0.925531914893617,0.05405405405405406,1.0,Black,gold,Full,300
Rosewill Capstone,,ATX,0.925531914893617,0.24324324324324326,0.6000000000000001,,gold,Semi,650
Cougar STX,,ATX,0.851063829787234,0.24324324324324326,0.0,,plus,False,650
SeaSonic FOCUS Gold,,ATX,0.925531914893617,0.13513513513513514,0.6000000000000001,,gold,Semi,450
Cooler Master MWE GOLD 850 V2,,ATX,0.925531914893617,0.35135135135135137,0.0,Black,gold,False,850
Antec High Current Gamer Extreme,,ATX,0.925531914893617,0.43243243243243246,1.0,,gold,Full,1000
SeaSonic VERTEX PX-850,,ATX,0.9574468085106382,0.35135135135135137,1.0,Black / Silver,platinum,Full,850
Deepcool PM500D,,ATX,0.925531914893617,0.16216216216216217,0.0,Black,gold,False,500
GameMax GS,,SFX,0.8723404255319148,0.05405405405405406,0.0,Silver,bronze,False,300
Montech CENTURY,,ATX,0.925531914893617,0.24324324324324326,1.0,Black,gold,Full,650
Antec High Current Gamer,,ATX,0.8723404255319148,0.22702702702702704,0.6000000000000001,,bronze,Semi,620
SeaSonic FOCUS SGX,,SFX,0.925531914893617,0.13513513513513514,1.0,Black,gold,Full,450
RIOTORO BUILDER,,ATX,0.851063829787234,0.16216216216216217,0.0,Black / Red,plus,False,500
SHARKOON SilentStorm Icewind Black,,ATX,0.8723404255319148,0.1891891891891892,0.6000000000000001,Black,bronze,Semi,550
